Omegac_M,Omega_M,pi_Omegac_1_P,pi_Omegac_2_P,Omega_PE,Omega_PX,Omega_PY,Omega_PZ,pi_Omegac_1_PE,pi_Omegac_1_PX,pi_Omegac_1_PY,pi_Omegac_1_PZ,pi_Omegac_2_PE,pi_Omegac_2_PX,pi_Omegac_2_PY,pi_Omegac_2_PZ,pi_mi_Omegac_PE,pi_mi_Omegac_PX,pi_mi_Omegac_PY,pi_mi_Omegac_PZ,sweight_signal,sweight_background
2698.1220726812026,1675.070222408601,13362.570000000002,6621.289999999999,66425.5367811484,-6280.6,-1460.84,66090.59,13363.29888014467,-1005.5042452916252,67.45162414081986,13324.514568868966,6622.760845695378,-432.77684226074206,-239.14062115190993,6602.8022257385455,15028.248125286456,-1647.7341368324696,-242.72961703234327,14935.019796014078,1.2431205459591,-0.24311384961714075
2665.5462916857996,1660.6890889025556,4182.900000000001,4113.38,25675.877761638454,-383.3,-1485.41,25576.15,4185.227874940118,-22.451292759281444,-568.8440038601642,4143.979349456966,4115.747195780587,150.66379007557882,-465.539756107657,4084.172888387964,7204.71201678289,-360.27112021664755,-356.32124226286885,7185.515651771284,-0.2784149116122843,1.2784109144607991
2722.9039201614296,1665.403929982153,15852.79,8454.58,54237.0196183815,-1933.45,670.19,54172.81,15853.404389571213,-175.1483622283011,526.1138234836067,15843.089284607602,8455.731957174126,-15.517614177839079,368.6889547800401,8446.522990833177,5593.901448968849,-207.78872461068298,292.3136628670891,5580.647814906966,-0.2784134020109646,1.2784094048700891
2678.092943666024,1684.5149895444683,10657.320000000002,5141.599999999999,38716.14385514911,2892.31,1273.24,38550.17,10658.233884540901,687.7281782702632,728.8020202196386,10610.10589723481,5143.493998749855,414.82950130671037,279.59470203483585,5117.205667885519,13089.17414583807,1391.0645167627815,396.26591023623735,13008.263247009118,-0.2678884709146995,1.2678845477440237
2716.678060520614,1659.6768510768109,6952.53,8054.41,36776.325075960216,-2534.73,167.43,36650.93,6953.930784533002,-741.8261414883001,-149.00967327780714,6911.23458536709,8055.619181867758,-881.977914245228,-205.33068753299676,8003.341471887905,12678.198269473301,-865.2515972941393,263.71723604281914,12645.118595635784,-0.27792046618364513,1.2779164725071688
2724.7730393416123,1675.8745478107842,25908.56,7382.579999999999,85030.79022486736,301.27,2825.29,84966.78,25908.935933935532,-421.60725037127054,772.4915455030416,25893.608968472523,7383.899201070919,-62.71997564565595,487.45265046820066,7366.202792117967,9276.50002197358,148.1648136256015,409.07277832623043,9265.240382879216,-0.27841487065541276,1.2784108735042157
2690.7891035370826,1676.678338262746,15383.209999999997,9003.490000000002,49814.56706893075,-158.51,-1059.25,49774.82,15383.843143352564,327.03112098191747,-532.3488017235586,15370.517405192082,9004.5717352507,148.53050904669087,-342.4671474952155,8995.748280208203,20654.561570831655,-198.21994685624423,-447.12465206729274,20648.298286451645,1.019507841679327,-0.01950271690835927
2688.4499683284776,1683.4998514999158,7593.96,8960.14,40647.134051042274,-690.14,-2702.37,40516.37,7595.242487029349,162.14704291304,-564.9028189773408,7571.18363422695,8961.226968154291,-232.79375667790364,-306.57424127997825,8951.867298001875,15357.014249507483,-401.58370062512347,-768.4541798566935,15331.882317877773,0.6006695403248345,0.39933264081139414
2732.1717760386455,1658.8657269351247,4500.08,6666.179999999999,21658.900227419213,-2581.97,-573.52,21432.7,4502.24388073056,-372.1616940516108,-66.83224161072019,4484.166492377588,6667.640943210407,-498.3125989279764,121.95863337444295,6646.410041360304,11657.505541241479,-1538.9919921250982,-383.8977869842898,11548.250154297117,-0.27841510491057436,1.2784111077577307
2701.7367049898144,1672.8668506491942,7352.930000000001,6410.64,78441.95809021215,1431.59,-1272.16,78400.73,7354.254519669264,-10.97470108155335,-451.89121932559823,7339.02265064856,6412.1591655834445,318.0241301893713,-189.96970042810113,6399.927919526637,8237.962413338373,356.2227268407155,-81.9121712291492,8228.66578088372,0.6587944240221867,0.3412081656211588
2713.2270440903153,1669.9744758528498,10570.6,12975.62,31799.798391772863,1578.72,-107.41,31716.47,10571.521381294926,476.323857707037,-310.14606268454764,10555.30716570486,12976.370615067057,767.652782944022,-494.98205634838126,12943.431397938162,7817.096083436341,295.3724132120603,-382.1456259903755,7800.912195413413,-0.2722501569633996,1.2722462031383868
2658.664402606208,1678.8207915081348,6424.510000000001,33834.64,149869.34842374173,-6427.08,2569.01,149700.02,6426.025886601748,-195.85175884518128,314.6770036694781,6413.809259092358,33834.927868768624,-1480.0126770015424,348.2204621102902,33800.4610754836,21364.89589183096,-1003.7155269493385,230.97363549323703,21339.59940660245,-0.278415104895219,1.2784111077423754
2692.7123557763716,1674.165538410106,4720.1,6738.790000000001,61226.44748051613,2737.48,-2681.82,61083.46,4722.16305999441,131.7383716810766,-421.7787818882964,4699.371412282248,6740.2352050411255,422.62774356629114,-435.11597785021956,6711.434313191743,13135.341530206813,767.3688855583166,-178.89031284500263,13110.944298922457,1.2798364984027686,-0.27982954401766313
2689.421371530568,1658.1584664922711,7655.32,5075.69,66909.01498488676,4253.26,1740.39,66730.41,7656.592209173463,760.790601395962,562.780014195653,7596.604545377461,5077.60858389811,356.2551016731557,92.76548460939767,5062.322178950785,6028.745805893276,591.5918339676008,321.598932658941,5989.398072043256,0.7806239424166942,0.21937950345589666
2710.561293679675,1658.1584664922711,7655.32,5075.69,66909.01498488676,4253.26,1740.39,66730.41,7656.592209173463,760.790601395962,562.780014195653,7596.604545377461,5077.60858389811,356.2551016731557,92.76548460939767,5062.322178950785,4274.609173254998,187.90710598076467,315.25015260364665,4256.53754708041,-0.24656808093319615,1.2465643076042143
2733.9213372735962,1661.397830141692,6701.510000000001,28291.160000000007,42794.32312720695,-937.97,2783.68,42661.05,6702.963242870707,-189.8443650738553,375.381535335039,6688.294558411675,28291.50427426538,-1153.9037514573943,2157.120163017001,28185.192440007897,4969.78022729132,-236.2147490444917,538.0657533789582,4932.942670432587,-0.27841510493390376,1.27841110778106
2691.313161578947,1664.9022493828459,4282.07,7805.33,18252.94252940057,1750.64,892.64,18070.32,4284.343991800351,552.6733455884399,376.5551201228517,4229.525020553176,7806.577762635544,576.2270253665913,366.5544637049482,7775.395594391011,6703.773067279036,375.0864509995496,66.0732439768398,6691.48995838049,1.1012902834009137,-0.10128458385529959
2692.5952708169625,1672.4928250967178,4380.6900000000005,7623.83,24116.338669107714,-1241.69,-1611.43,23972.11,4382.912824968776,-73.34609485557641,-612.3017672968701,4337.067185579971,7625.107463116554,-20.96637862566489,-389.0894087064035,7613.865884811724,2122.673512713571,-233.38511970917753,-268.22228239847766,2088.0256414908517,1.267438280702733,-0.2674314134534603
2720.6629196963145,1681.9414377440366,18708.409999999996,7441.689999999998,58474.73631094543,-3991.05,2851.65,58244.36,18708.930613032793,-1229.996447411414,1381.677381978127,18616.73121360421,7442.998724390307,-475.55631091510145,433.2569226398081,7413.830635389068,9406.495509315664,-995.1769932591185,687.2259814529021,9327.380179562953,-0.27839962416143976,1.2783956271173962
2716.8917283153282,1663.4686651692243,21114.339999999997,6090.06,32320.00933567161,-2993.53,-224.79,32137.27,21114.801291766296,-2371.6048218311066,-283.5959425471021,20978.808773284487,6091.659113802723,-587.616707187868,-250.68833553898745,6056.458764613063,7312.632060016132,-744.6786051755554,143.53816787563002,7271.860715068509,-0.27799812282448094,1.2779941286022263
2655.4768170005773,1661.6823553253978,9940.55,10283.939999999999,32896.39475291631,3582.56,522.4,32654.31,9941.529774520406,666.2591558027564,199.39836824769282,9916.192481519767,10284.887062033094,696.1259914846652,83.98268517936198,10260.008646983177,8492.556961438397,836.0955923507894,23.104390652708442,8450.1156285393,-0.27841510493564764,1.278411107782804
2730.8904857735097,1670.0481280489378,19816.81,8719.01,39669.41175033983,2536.14,-36.78,39553.0,19817.301494685795,938.8990838485814,-132.43805162480774,19794.11243902919,8720.127025180067,590.5673999732938,-69.88157473426247,8698.705771073157,8582.354959075961,400.8185401706909,345.90135134652303,8564.872062173028,-0.2784151047927564,1.2784111076399136
2689.118676424604,1670.46251080352,8487.46,12363.099999999999,83649.63040940945,-4835.28,559.6,83491.18,8488.607495153476,-563.5592826551903,-84.11633265203966,8468.31167524639,12363.887801382529,-654.4651760136578,-133.7365425122953,12345.040764638336,18792.908286565864,-584.17902889938,321.0349651880327,18780.564244064153,0.7248015580169059,0.2752014955307486
2702.054689945197,1675.7595292881374,37359.57,9251.2,80262.49070228136,-2185.72,5630.77,80017.35,37359.83070812923,-979.7017926128818,2696.3120774704407,37249.26249153583,9252.252774064043,-108.63887295722583,883.8943478513595,9208.237063473063,15437.770931542407,-127.25166895257112,1239.5134517257718,15386.770447216648,0.5997723027019242,0.4002298721284348
2737.3035383766096,1671.4567000075115,9116.470000000001,2242.07,37086.91977006044,-3920.38,3305.88,36692.61,9117.538330935373,-1276.6567555459933,986.9867271968875,8972.515254361842,2246.4099893108946,-436.82544347624236,353.26034646551255,2170.5456789588306,6557.705440439954,-476.98294443006336,609.5105814283394,6510.376702637853,-0.2784151049360815,1.2784111077832379
2684.293569838292,1675.1566344674986,8797.05,4069.3199999999993,36588.86568858893,-170.94,1054.64,36534.88,8798.157117128323,-488.6836582402985,412.5889228716838,8773.77041900416,4071.7128112841856,-245.4749717425208,259.3514086172984,4053.6211154344737,7199.2330459275845,115.1159095620669,358.2579463198177,7188.037010593671,-0.02346710025016333,1.0234648948957317
2722.698569476146,1675.1374570464004,12646.03,16510.34,30489.33009935279,-725.94,-786.39,30424.46,12646.800176964756,-207.31624995210308,-325.79549920208,12640.132595273892,16510.929921442214,-325.43465759595097,-406.46373325682987,16502.127330522642,4115.247483393407,-166.43748284313236,-359.1990935134306,4093.7826603184453,-0.27841300403646585,1.2784090068983873
2707.3467783537317,1686.567594257639,16180.770000000004,13308.889999999998,85927.39155362858,313.14,-5010.51,85764.03,16181.371936522437,245.64282584444163,-650.1100035324039,16165.83849907942,13309.621819844308,-235.4507358589721,-1000.2736232841274,13269.158551379414,19362.943028082682,112.38597084836847,-1051.8009562386708,19333.52443026392,-0.11898539696624576,1.1189825203002945
2696.64799384337,1675.1729761430431,7527.660000000001,5833.56,22893.626483547774,1040.97,-935.28,22789.33,7528.953780624223,169.87854735449886,-355.14249666601836,7517.358589412278,5835.229406696516,654.8353521573489,-393.5458658720057,5783.315189977114,4625.916003482528,389.45498182011454,-429.57316151430354,4587.30973797738,1.373080341983383,-0.3730727322718272
2691.0646854744996,1670.2790186076559,3171.9000000000005,5520.55,47690.55926077718,-2445.46,2543.05,47530.54,3174.969222713155,-33.889458521167825,413.73423980788283,3144.6184336754973,5522.314031063045,-327.3175923398526,150.36380874256483,5508.786274785515,9425.313441662072,-150.20116530614337,359.53064723028757,9416.22168611396,1.0633749797373726,-0.06336954666405717
2673.9582275545945,1680.6882518777127,5276.570000000001,6462.359999999999,34508.58010392922,894.76,-3017.94,34323.59,5278.415569096069,169.72729030485786,-413.6039812436111,5257.595967600136,6463.867010139964,298.80311142841816,-350.90271213168353,6445.904184582588,9951.75876735242,615.7867469389887,-326.6033765484352,9926.336661886975,-0.2778627627050886,1.2778587694341577
2654.910411411402,1660.7790340680842,7656.49,8268.16,27025.473323220445,-3037.04,1420.92,26765.19,7657.762014797519,-903.7208874196039,544.5969121234596,7583.438658092193,8269.337926386595,-725.8284065056885,687.0460858603113,8207.533770007494,11073.129639703304,-1183.9164202346626,308.18709245436975,11004.45740091002,-0.2784151049359023,1.2784111077830587
2698.4827312765474,1678.3309417392993,9113.17,14581.359999999999,56365.30564593259,-4978.61,-4697.42,55922.97,9114.238717746852,-819.4369951792454,-445.20427334138816,9065.32865454034,14582.02795926464,-1102.5610193354796,-1321.5944972394168,14479.427013287106,4651.524403899842,-247.48402846456804,-601.4047002777967,4603.722772609003,1.1991347781434971,-0.19912839093762627
2657.0992138199067,1671.572538061377,10781.07,26473.559999999998,70199.15161968056,-466.52,-3651.2,70082.65,10781.97339544463,-432.3186370209723,-616.4945854875353,10754.743389177116,26473.92791084798,-543.7384988135865,-1648.8836876565979,26416.565070104927,7968.682375824485,22.861478234273648,-468.9106438890376,7953.6167252678515,-0.27841510493142596,1.2784111077785822
2682.3178310119542,1658.319857566688,6140.93,7401.8,52210.89503682636,-1461.3,5259.44,51898.27,6142.515870559537,-336.8815780362409,890.9338159349313,6066.610998152381,7403.1157761564,-56.81072900780131,723.3156248683516,7366.15437578462,2221.369009321903,-228.11915666176452,361.7255828400127,2175.342863431643,-0.16915665910670372,1.1691534298324318
2674.2452268266334,1669.5931390611306,16763.19,6666.129999999999,66529.5440185118,2257.35,-1940.19,66441.95,16763.771023587615,475.9175224304661,-512.2609813422224,16748.600842307333,6667.590954165962,30.815869151672366,-449.5483518713677,6650.883087112428,14418.655528015632,624.9872387620929,-174.64920195845704,14403.368907586857,-0.2777232716351515,1.2777192793445766
2679.8608111070807,1669.5931390611306,16763.19,6666.129999999999,66529.5440185118,2257.35,-1940.19,66441.95,16763.771023587615,475.9175224304661,-512.2609813422224,16748.600842307333,6667.590954165962,30.815869151672366,-449.5483518713677,6650.883087112428,7958.603924029374,19.1746355011826,-459.4110635407613,7944.083979443428,-0.24791764841846026,1.2479138656045918
2708.5174741999954,1674.5544183456545,9878.73,6838.829999999999,75190.71085735591,829.12,3625.4,75080.01,9879.715905231069,42.820899976358994,364.44779961781836,9871.912205078555,6840.254068678718,354.93546321174335,606.2190763035766,6802.654997674092,8605.931849322058,-83.75083940161758,341.86381123693235,8597.598383936416,-0.1853487917400624,1.1853454486659687
2675.737403449171,1667.77538955333,14656.91,9230.03,41756.29103130569,-827.79,-6808.33,41155.41,14657.574516381479,-221.6201140071613,-2786.2017575654854,14387.9454766588,9231.085188431303,85.44296725286247,-1424.2559102207745,9119.081554764616,6241.670671164553,-158.73802435184558,-797.7325008605966,6186.873031572215,-0.2762918121256312,1.2762878298954878
2727.528536133479,1664.194549924978,24592.34,8934.57,72542.44479536859,-684.67,1886.11,72495.59,24592.73605418429,-400.46451880315794,140.12646081032636,24588.6799039672,8935.66007858825,-140.81475462220493,467.9349620435305,8921.196621590514,14220.614936073467,-354.29230717296906,246.23236251045054,14213.382981881216,-0.2784150950045405,1.2784110978517664
2683.12644063332,1681.1609084202728,15689.460000000001,29684.489999999998,55439.29726973999,-2059.44,1965.39,55340.63,15690.080785221464,-687.7167069136543,463.33541808090496,15667.530791831356,29684.818114909776,-632.3581841570542,912.9418641669441,29663.70858203136,14968.790699811916,-575.7582257305504,541.5743032817696,14947.254423442735,-0.12077800817993546,1.1207751189153452
2711.4146488856054,1675.207524457791,6995.139999999999,24753.35,52824.09148815907,-1967.12,1277.73,52745.39,6996.532253536445,-422.74356546110505,146.8813917698035,6980.809219153106,24753.74347806157,-743.5216723344722,439.2395707897763,24738.281677285537,10729.017854737487,-336.7991942257277,-153.36130537870324,10721.725177641956,-0.25902430001031607,1.2590204391378619
2725.162375244795,1663.349857967349,6148.56,8159.779999999999,36659.86863450141,-1076.0,-3682.08,36420.65,6150.143903094933,-378.70719047243676,-650.9731081528978,6102.262281313893,8160.973569591789,-281.95765365750515,-590.2251290514453,8133.5197686475285,21678.879288839536,-219.34948617669957,-2165.3282473302725,21568.902768780976,-0.2784149524584118,1.2784109553066396
2724.0736735574383,1671.0195241228873,13225.799999999997,7974.439999999999,23606.012512692607,-1026.89,-1254.47,23490.92,13226.536417187066,-867.278127341008,-665.9104517317769,13180.522658836797,7975.661306047026,-514.5045703069804,-280.1834523015082,7952.8910211186485,10819.150290927464,-732.9400544187093,-629.2263437675277,10775.036248079989,-0.27841460528947265,1.2784106081401405
2683.3887353443292,1671.0195241228873,13225.799999999997,7974.439999999999,23606.012512692607,-1026.89,-1254.47,23490.92,13226.536417187066,-867.278127341008,-665.9104517317769,13180.522658836797,7975.661306047026,-514.5045703069804,-280.1834523015082,7952.8910211186485,10006.91337220303,-523.6467801436967,-445.54933552020805,9982.29007406931,-0.10190852908774843,1.1019057724396213
2717.8102986382432,1673.7174193991052,12160.9,7961.300000000001,31351.680197314785,-1686.59,2682.45,31146.21,12161.700899346923,-556.6488904233406,1131.442014027921,12095.349097553279,7962.52332148395,-71.06749208422526,464.3627436102686,7947.428159091192,2742.304052740281,-184.35742550130306,433.46943111801465,2697.937759557984,-0.27821883238633405,1.2782148366129122
2731.263642687736,1670.6069256410976,11079.839999999998,15504.160000000003,41653.66760673662,1072.8,-816.58,41598.31,11080.719037173343,837.8189838918034,-233.43184605744582,11045.65178471043,15504.788204318556,669.7798813063537,-318.1144320663424,15486.419063951113,7833.543466731757,398.42695209682194,-281.68025606486003,7817.086125097132,-0.2784151048488333,1.27841110769599
2689.2268953822936,1671.0449575038508,6700.590000000001,10892.33,72254.32017633962,5751.49,2538.43,71960.9,6702.043442359635,377.84452459618296,411.0628275713183,6677.287414446211,10893.224168448742,622.7263540305862,358.3050294431775,10868.609948966405,9136.176151283193,562.5866804588786,-41.1085985263976,9117.67739186891,0.7448181333071209,0.25518506091889576
2674.477636138587,1681.7022625910374,25012.390000000003,15159.030000000002,172211.26718086598,-6544.18,2814.76,172055.64,25012.779403082655,-638.5635396566462,203.6505086633891,25003.40809946201,15159.672506227693,-527.8766186498298,63.086400919917416,15149.704846049042,32509.859602108038,-1065.9119297973116,128.4616366736362,32491.826984018906,-0.27758674466796796,1.2775827533369175
2689.5598163101135,1682.1622246382778,2812.55,5802.24,24615.224414788503,903.48,-3591.7,24276.8,2816.0109122082204,-159.62403260625973,-348.57379109783403,2786.2975402627408,5803.918415413485,162.64422343352084,-676.9138978817107,5760.323206994404,3317.427303691186,352.78406623383484,-184.48944536776673,3290.494036958495,0.8059436600185259,0.1940599638034074
2701.649346145158,1665.1790444273552,5512.02,10384.02,24961.01792624852,3300.0,437.53,24681.94,5513.786760074765,692.9156394276315,420.6583032115053,5452.089414983564,10384.957935185668,1089.8133417695608,278.87240287965534,10322.906975431542,9452.510467890303,1310.3624076476772,472.3357341758413,9348.27917347596,0.6750312573719608,0.3249714463853676
2732.8265786544534,1686.1350034917486,14903.65,10098.229999999998,25886.388895745964,-1047.98,-1352.85,25774.67,14904.303515350046,-746.2180405732208,-440.6153025247659,14878.434061204292,10099.19447718855,-557.834148577015,-306.5455656443356,10078.149632336539,6290.988433368461,-497.18179832690197,-302.45020499677935,6262.458754076535,-0.2784151049257758,1.2784111077729323
2735.022514190009,1671.909537026486,4845.81,3746.97,32000.910615927794,-3759.03,339.31,31733.54,4847.819562574063,-288.1802336298063,376.3803772468513,4822.568249456776,3749.568526654203,-308.7506594002149,301.2453547462374,3722.057018298315,8841.221723810335,-799.6192016250322,376.1057242509828,8795.844202291113,-0.27841510493565436,1.2784111077828104
2738.0038673430254,1670.1270909724385,4020.32,9825.38,22334.99667992588,-128.21,-1424.59,22226.49,4022.7419576174375,-89.92059819083894,-561.6221674217322,3979.8828788648443,9826.371257975945,-214.16198401269142,-589.7267200241059,9805.327591911111,7533.063074744281,252.03681146849087,-618.2171437831435,7502.122655735336,-0.2784151049360908,1.278411107783247
2687.0360738812233,1683.1039035068513,13508.27,10242.51,92257.43260052818,3889.35,1191.73,92152.34,13508.991018876124,612.038861160651,512.8202907127788,13484.649872160659,10243.460892456014,385.8957978210008,287.47513236243395,10231.200006919877,11887.969342056522,487.9547637153828,596.4048005062967,11862.147216461297,0.348191439583402,0.6518089671131305
2695.7796671990577,1683.1039035068513,8901.479999999998,13508.27,92257.43260052818,3889.35,1191.73,92152.34,8902.574130304994,382.30961731213097,54.53257266149502,8893.099108040433,13508.991018876124,612.038861160651,512.8202907127788,13484.649872160659,11887.969342056522,487.9547637153828,596.4048005062967,11862.147216461297,1.4086484191267237,-0.4086405594393965
2693.3736598733426,1661.6340601952506,27857.1,15795.06,84808.8232632814,370.88,2713.59,84748.3,27857.44963856483,-125.11883166871559,1023.139506724423,27838.02347936616,15795.67663504086,-283.10234904671773,433.78131495377403,15786.564136453542,28104.916559920188,223.32938960690592,1127.7928762307986,28081.04453358103,1.340166420470855,-0.3401590420814167
2719.173540694119,1658.0398065184568,2732.96,12148.169999999998,38793.308964202835,-2664.64,-2112.55,38608.4,2736.5215725032704,-250.1204892757038,-321.0767472955787,2702.4840100897127,12148.971738549551,-493.7152404605856,-444.3687163373955,12129.996539743017,4248.473201936877,-557.1920749855892,-282.1351866189345,4199.997776242834,-0.2783545588200315,1.2783505620927114
2687.7310517390706,1677.8333498890054,4715.1,5574.4,42948.33850464416,-1715.45,1810.63,42843.01,4717.165246753158,-298.65637014325875,-212.1730222728928,4700.846199482859,5576.14699547777,-313.5038940271556,274.4892030008986,5558.804398957184,11217.728300096049,-424.14174848441843,361.5573915725231,11203.005323991945,0.46931255126373694,0.5306887066832924
2735.1110762048247,1673.0824845178665,22853.860000000004,15563.860000000004,56516.72082524074,-3021.61,-1741.7,56384.19,22854.28618125659,-1239.805173395278,-12.494517294125425,22820.202538949125,15564.48579474362,-940.3227664963398,-114.10635144649737,15535.009202925126,8529.382008843066,-481.5431311677655,-161.33373508261272,8513.105493082383,-0.2784151049357085,1.2784111077828646
2704.2817615461954,1670.3944145022986,6448.430000000001,2472.8999999999996,36272.627433024485,-1389.1,5359.77,35808.61,6449.9402648455425,-58.04972641290911,878.0162696471172,6388.111389479552,2476.8355547302226,-159.95000431569946,440.33416768757735,2428.1178362851947,12259.744493980117,-944.4210466398066,2218.3715328495655,12019.515453270422,0.21729921079587322,0.7827002759778383
2658.1896339370805,1672.75035495445,6956.270000000001,8562.07,45150.65320506338,-1543.31,869.53,45084.87,6957.67003156055,-376.32463517574683,255.87772878798518,6941.3686452867605,8563.207497198451,-327.3726197849757,-340.8607451411592,8549.016540230632,6272.493000297071,-291.1896737285572,225.1872160489229,6260.126817824219,-0.27841510491472365,1.2784111077618798
2706.7119699711325,1673.7828413506932,59883.39000000001,10616.44,120309.30195900108,-5365.41,3225.28,120134.66,59883.552648847384,-1907.371600116232,1678.6603220855732,59829.46122934943,10617.357403270165,-583.7106718766302,262.29913044289555,10597.135428563053,9983.565648768768,-471.2098144999294,265.91489832280985,9967.91621582309,-0.06998490127785235,1.0699823689919663
2714.277515928242,1666.2666353256682,24066.22,11802.139999999998,64116.49167595572,-441.07,-2634.78,64039.14,24066.624712318422,-31.03086932991859,-995.1197030012465,24045.617458286393,11802.965243309653,-129.29906055337506,-824.4188531290205,11772.600557529564,13001.749149832714,230.89303141328674,-409.5447939379827,12992.496390986724,-0.2754168534731037,1.2754128773922515
